ego2exo_val_f1,ego2exo_val_map10,epoch,exo2ego_val_f1,exo2ego_val_map10,regular_f1,regular_map10,step,train_loss_epoch,train_loss_step,train_score,train_tau,val_score,val_tau
,,7,,,,,239,0.37258604168891907,,,,,
,,8,,,,,243,,0.35626348853111267,,,,
,,8,,,,,247,,0.3568194806575775,,,,
,,8,,,,,251,,0.33366525173187256,,,,
,,8,,,,,255,,0.3348136246204376,,,,
,,8,,,,,259,,0.3388741910457611,,,,
,,8,,,,,263,,0.32933101058006287,,,,
,,8,,,,,267,,0.3269367516040802,,,,
,,8,,,,,269,0.3413821756839752,,,,,
,,9,,,,,271,,0.3219948410987854,,,,
,,9,,,,,275,,0.3156687021255493,,,,
,,9,,,,,279,,0.33303219079971313,,,,
,,9,,,,,283,,0.3222353756427765,,,,
,,9,,,,,287,,0.3084612786769867,,,,
,,9,,,,,291,,0.306490421295166,,,,
,,9,,,,,295,,0.2973630726337433,,,,
,,9,,,,,299,,0.3070768117904663,,,,
0.6941521167755127,0.7448803782463074,9,0.7197220325469971,0.6792062520980835,0.7192817330360413,0.6654166579246521,299,,,0.9721736907958984,0.9936825633049011,0.6916199326515198,0.9946605563163757
,,9,,,,,299,0.31248563528060913,,,,,
,,10,,,,,303,,0.304852694272995,,,,
,,10,,,,,307,,0.2883419692516327,,,,
,,10,,,,,311,,0.28543370962142944,,,,
,,10,,,,,315,,0.3003022074699402,,,,
,,10,,,,,319,,0.2861812114715576,,,,
,,10,,,,,323,,0.2864686846733093,,,,
,,10,,,,,327,,0.2856289744377136,,,,
,,10,,,,,329,0.29189321398735046,,,,,
,,11,,,,,331,,0.26948490738868713,,,,
,,11,,,,,335,,0.27812460064888,,,,
,,11,,,,,339,,0.27096837759017944,,,,
,,11,,,,,343,,0.2665671110153198,,,,
,,11,,,,,347,,0.2904987633228302,,,,
,,11,,,,,351,,0.2634899914264679,,,,
,,11,,,,,355,,0.27878281474113464,,,,
,,11,,,,,359,,0.2574272155761719,,,,
,,11,,,,,359,0.273063987493515,,,,,
,,12,,,,,363,,0.2660065293312073,,,,
,,12,,,,,367,,0.25388550758361816,,,,
,,12,,,,,371,,0.2516242563724518,,,,
,,12,,,,,375,,0.25805050134658813,,,,
,,12,,,,,379,,0.2596455514431,,,,
,,12,,,,,383,,0.26031047105789185,,,,
,,12,,,,,387,,0.24829427897930145,,,,
,,12,,,,,389,0.25853151082992554,,,,,
,,13,,,,,391,,0.23889784514904022,,,,
,,13,,,,,395,,0.24219080805778503,,,,
,,13,,,,,399,,0.23658379912376404,,,,
,,13,,,,,403,,0.23168708384037018,,,,
,,13,,,,,407,,0.24096989631652832,,,,
,,13,,,,,411,,0.23908065259456635,,,,
,,13,,,,,415,,0.24126048386096954,,,,
,,13,,,,,419,,0.24159274995326996,,,,
,,13,,,,,419,0.2425934076309204,,,,,
,,14,,,,,423,,0.24351713061332703,,,,
,,14,,,,,427,,0.23566220700740814,,,,
,,14,,,,,431,,0.22078952193260193,,,,
,,14,,,,,435,,0.23744255304336548,,,,
,,14,,,,,439,,0.239864319562912,,,,
,,14,,,,,443,,0.22268393635749817,,,,
,,14,,,,,447,,0.22455663979053497,,,,
,,14,,,,,449,0.23176386952400208,,,,,
,,15,,,,,451,,0.22532863914966583,,,,
,,15,,,,,455,,0.22773820161819458,,,,
,,15,,,,,459,,0.21447260677814484,,,,
,,15,,,,,463,,0.21548861265182495,,,,
,,15,,,,,467,,0.22093820571899414,,,,
,,15,,,,,471,,0.22816815972328186,,,,
,,15,,,,,475,,0.20112255215644836,,,,
,,15,,,,,479,,0.20777562260627747,,,,
,,15,,,,,479,0.21940797567367554,,,,,
,,16,,,,,483,,0.2077421396970749,,,,
,,16,,,,,487,,0.21842029690742493,,,,
,,16,,,,,491,,0.21416649222373962,,,,
,,16,,,,,495,,0.21084217727184296,,,,
,,16,,,,,499,,0.2131659984588623,,,,
,,16,,,,,503,,0.2105226218700409,,,,
,,16,,,,,507,,0.2061285525560379,,,,
,,16,,,,,509,0.21587054431438446,,,,,
,,17,,,,,511,,0.21358048915863037,,,,
,,17,,,,,515,,0.2088295817375183,,,,
,,17,,,,,519,,0.20307306945323944,,,,
,,17,,,,,523,,0.19700568914413452,,,,
,,17,,,,,527,,0.20916195213794708,,,,
,,17,,,,,531,,0.19902262091636658,,,,
,,17,,,,,535,,0.1932775229215622,,,,
,,17,,,,,539,,0.19547238945960999,,,,
,,17,,,,,539,0.20476987957954407,,,,,
,,18,,,,,543,,0.19855394959449768,,,,
,,18,,,,,547,,0.19963230192661285,,,,
,,18,,,,,551,,0.2005915492773056,,,,
,,18,,,,,555,,0.18712368607521057,,,,
,,18,,,,,559,,0.19628481566905975,,,,
,,18,,,,,563,,0.18632033467292786,,,,
,,18,,,,,567,,0.19659727811813354,,,,
,,18,,,,,569,0.19744913280010223,,,,,
,,19,,,,,571,,0.19235529005527496,,,,
,,19,,,,,575,,0.1945059597492218,,,,
,,19,,,,,579,,0.186891570687294,,,,
,,19,,,,,583,,0.19636759161949158,,,,
,,19,,,,,587,,0.19438692927360535,,,,
,,19,,,,,591,,0.20126283168792725,,,,
,,19,,,,,595,,0.19304892420768738,,,,
,,19,,,,,599,,0.17309322953224182,,,,
0.6966398358345032,0.7499763369560242,19,0.7181940078735352,0.6889802813529968,0.7160107493400574,0.6645084023475647,599,,,0.9720699191093445,0.9937189817428589,0.7137004733085632,0.9945821166038513
,,19,,,,,599,0.19191314280033112,,,,,
,,20,,,,,603,,0.1944417953491211,,,,
,,20,,,,,607,,0.2022244930267334,,,,
,,20,,,,,611,,0.18915501236915588,,,,
,,20,,,,,615,,0.16968733072280884,,,,
,,20,,,,,619,,0.17895755171775818,,,,
,,20,,,,,623,,0.1783323436975479,,,,
,,20,,,,,627,,0.18138964474201202,,,,
,,20,,,,,629,0.18477758765220642,,,,,
,,21,,,,,631,,0.19325551390647888,,,,
,,21,,,,,635,,0.18691083788871765,,,,
,,21,,,,,639,,0.1907816082239151,,,,
,,21,,,,,643,,0.17482492327690125,,,,
,,21,,,,,647,,0.1844356507062912,,,,
,,21,,,,,651,,0.17952653765678406,,,,
,,21,,,,,655,,0.1870112419128418,,,,
,,21,,,,,659,,0.1857241988182068,,,,
,,21,,,,,659,0.18172913789749146,,,,,
,,22,,,,,663,,0.1829659789800644,,,,
,,22,,,,,667,,0.18275099992752075,,,,
,,22,,,,,671,,0.18002572655677795,,,,
,,22,,,,,675,,0.179054394364357,,,,
,,22,,,,,679,,0.18415744602680206,,,,
,,22,,,,,683,,0.1742803305387497,,,,
,,22,,,,,687,,0.18119844794273376,,,,
,,22,,,,,689,0.17650291323661804,,,,,
,,23,,,,,691,,0.18254812061786652,,,,
,,23,,,,,695,,0.16153757274150848,,,,
,,23,,,,,699,,0.15936000645160675,,,,
,,23,,,,,703,,0.17660948634147644,,,,
,,23,,,,,707,,0.16835355758666992,,,,
,,23,,,,,711,,0.17945152521133423,,,,
,,23,,,,,715,,0.16420672833919525,,,,
,,23,,,,,719,,0.16333496570587158,,,,
,,23,,,,,719,0.17151698470115662,,,,,
,,24,,,,,723,,0.1700029820203781,,,,
,,24,,,,,727,,0.15800848603248596,,,,
,,24,,,,,731,,0.1640385091304779,,,,
,,24,,,,,735,,0.17085540294647217,,,,
,,24,,,,,739,,0.1597033143043518,,,,
,,24,,,,,743,,0.16804523766040802,,,,
,,24,,,,,747,,0.15483656525611877,,,,
,,24,,,,,749,0.16438573598861694,,,,,
,,25,,,,,751,,0.16491955518722534,,,,
,,25,,,,,755,,0.16269460320472717,,,,
,,25,,,,,759,,0.153206467628479,,,,
,,25,,,,,763,,0.15677639842033386,,,,
,,25,,,,,767,,0.1742168515920639,,,,
,,25,,,,,771,,0.16204306483268738,,,,
,,25,,,,,775,,0.17665928602218628,,,,
,,25,,,,,779,,0.16318447887897491,,,,
,,25,,,,,779,0.1628732979297638,,,,,
,,26,,,,,783,,0.1621142327785492,,,,
,,26,,,,,787,,0.1595240831375122,,,,
,,26,,,,,791,,0.1483941674232483,,,,
,,26,,,,,795,,0.16257192194461823,,,,
,,26,,,,,799,,0.1548924595117569,,,,
,,26,,,,,803,,0.16220900416374207,,,,
,,26,,,,,807,,0.14787517488002777,,,,
,,26,,,,,809,0.15973307192325592,,,,,
,,27,,,,,811,,0.16222044825553894,,,,
,,27,,,,,815,,0.15745237469673157,,,,
,,27,,,,,819,,0.16859416663646698,,,,
,,27,,,,,823,,0.15576858818531036,,,,
,,27,,,,,827,,0.1626989245414734,,,,
,,27,,,,,831,,0.14246080815792084,,,,
,,27,,,,,835,,0.16332575678825378,,,,
,,27,,,,,839,,0.149799644947052,,,,
,,27,,,,,839,0.15635749697685242,,,,,
,,28,,,,,843,,0.1499158889055252,,,,
,,28,,,,,847,,0.1533186435699463,,,,
,,28,,,,,851,,0.1518627107143402,,,,
,,28,,,,,855,,0.14590854942798615,,,,
,,28,,,,,859,,0.15123341977596283,,,,
,,28,,,,,863,,0.14385220408439636,,,,
,,28,,,,,867,,0.15372642874717712,,,,
,,28,,,,,869,0.15158171951770782,,,,,
,,29,,,,,871,,0.14523425698280334,,,,
,,29,,,,,875,,0.15516811609268188,,,,
,,29,,,,,879,,0.1568182408809662,,,,
,,29,,,,,883,,0.15414050221443176,,,,
,,29,,,,,887,,0.14767798781394958,,,,
,,29,,,,,891,,0.13666442036628723,,,,
,,29,,,,,895,,0.13520930707454681,,,,
,,29,,,,,899,,0.16400370001792908,,,,
0.6993633508682251,0.7522059082984924,29,0.715908408164978,0.6933588981628418,0.7155282497406006,0.6619848608970642,899,,,0.9722148776054382,0.9937249422073364,0.7259817719459534,0.9946632385253906
,,29,,,,,899,0.14844131469726562,,,,,
,,30,,,,,903,,0.1405317634344101,,,,
,,30,,,,,907,,0.14411136507987976,,,,
,,30,,,,,911,,0.14487169682979584,,,,
,,30,,,,,915,,0.12936213612556458,,,,
,,30,,,,,919,,0.15456241369247437,,,,
,,30,,,,,923,,0.14477530121803284,,,,
,,30,,,,,927,,0.1384795904159546,,,,
,,30,,,,,929,0.14393487572669983,,,,,
,,31,,,,,931,,0.1411174237728119,,,,
,,31,,,,,935,,0.15110689401626587,,,,
,,31,,,,,939,,0.14680185914039612,,,,
,,31,,,,,943,,0.15648604929447174,,,,
,,31,,,,,947,,0.13577595353126526,,,,
,,31,,,,,951,,0.13696977496147156,,,,
,,31,,,,,955,,0.14589232206344604,,,,
,,31,,,,,959,,0.14126206934452057,,,,
,,31,,,,,959,0.1412782073020935,,,,,
,,32,,,,,963,,0.14993654191493988,,,,
,,32,,,,,967,,0.15003271400928497,,,,
,,32,,,,,971,,0.1486642211675644,,,,
,,32,,,,,975,,0.14791300892829895,,,,
,,32,,,,,979,,0.1398894190788269,,,,
,,32,,,,,983,,0.14352351427078247,,,,
,,32,,,,,987,,0.1358606219291687,,,,
,,32,,,,,989,0.1415948122739792,,,,,
,,33,,,,,991,,0.1339198648929596,,,,
,,33,,,,,995,,0.14258676767349243,,,,
,,33,,,,,999,,0.13603895902633667,,,,
,,33,,,,,1003,,0.13661320507526398,,,,
,,33,,,,,1007,,0.14162679016590118,,,,
,,33,,,,,1011,,0.1273016631603241,,,,
,,33,,,,,1015,,0.1315528005361557,,,,
,,33,,,,,1019,,0.13161645829677582,,,,
,,33,,,,,1019,0.1365414708852768,,,,,
,,34,,,,,1023,,0.13889290392398834,,,,
,,34,,,,,1027,,0.13526053726673126,,,,
,,34,,,,,1031,,0.13414934277534485,,,,
,,34,,,,,1035,,0.13110262155532837,,,,
,,34,,,,,1039,,0.1433953195810318,,,,
,,34,,,,,1043,,0.13769058883190155,,,,
,,34,,,,,1047,,0.13498975336551666,,,,
,,34,,,,,1049,0.1358502060174942,,,,,
,,35,,,,,1051,,0.12242792546749115,,,,
,,35,,,,,1055,,0.12763071060180664,,,,
,,35,,,,,1059,,0.13089674711227417,,,,
,,35,,,,,1063,,0.1378960907459259,,,,
,,35,,,,,1067,,0.12748442590236664,,,,
,,35,,,,,1071,,0.13982519507408142,,,,
,,35,,,,,1075,,0.13605253398418427,,,,
,,35,,,,,1079,,0.13488709926605225,,,,
,,35,,,,,1079,0.13282646238803864,,,,,
,,36,,,,,1083,,0.1282491683959961,,,,
,,36,,,,,1087,,0.1292613297700882,,,,
,,36,,,,,1091,,0.12739546597003937,,,,
,,36,,,,,1095,,0.13133208453655243,,,,
,,36,,,,,1099,,0.12389639019966125,,,,
,,36,,,,,1103,,0.12617334723472595,,,,
,,36,,,,,1107,,0.12950900197029114,,,,
,,36,,,,,1109,0.12891785800457,,,,,
,,37,,,,,1111,,0.1255340874195099,,,,
,,37,,,,,1115,,0.13523657619953156,,,,
,,37,,,,,1119,,0.14340175688266754,,,,
,,37,,,,,1123,,0.12696075439453125,,,,
,,37,,,,,1127,,0.12877236306667328,,,,
,,37,,,,,1131,,0.13277725875377655,,,,
,,37,,,,,1135,,0.1342117041349411,,,,
,,37,,,,,1139,,0.12529511749744415,,,,
,,37,,,,,1139,0.12851932644844055,,,,,
,,38,,,,,1143,,0.11555023491382599,,,,
,,38,,,,,1147,,0.12380056828260422,,,,
,,38,,,,,1151,,0.12884581089019775,,,,
,,38,,,,,1155,,0.1293453574180603,,,,
,,38,,,,,1159,,0.1393285095691681,,,,
,,38,,,,,1163,,0.11661824584007263,,,,
,,38,,,,,1167,,0.12237586826086044,,,,
,,38,,,,,1169,0.12719005346298218,,,,,
,,39,,,,,1171,,0.11790624260902405,,,,
,,39,,,,,1175,,0.12178602814674377,,,,
,,39,,,,,1179,,0.12378346174955368,,,,
,,39,,,,,1183,,0.12712286412715912,,,,
,,39,,,,,1187,,0.11821185052394867,,,,
,,39,,,,,1191,,0.1154526025056839,,,,
,,39,,,,,1195,,0.10862403362989426,,,,
,,39,,,,,1199,,0.12458155304193497,,,,
0.6994802355766296,0.7518174052238464,39,0.7117624282836914,0.6946057677268982,0.7147191166877747,0.6606109142303467,1199,,,0.9723679423332214,0.9937167167663574,0.7343204021453857,0.9946610927581787
,,39,,,,,1199,0.1241992935538292,,,,,
,,40,,,,,1203,,0.12550455331802368,,,,
,,40,,,,,1207,,0.12990714609622955,,,,
,,40,,,,,1211,,0.1289210021495819,,,,
,,40,,,,,1215,,0.12756255269050598,,,,
,,40,,,,,1219,,0.12384533137083054,,,,
,,40,,,,,1223,,0.12792189419269562,,,,
,,40,,,,,1227,,0.12847250699996948,,,,
,,40,,,,,1229,0.12483932077884674,,,,,
,,41,,,,,1231,,0.1362035572528839,,,,
,,41,,,,,1235,,0.12888914346694946,,,,
,,41,,,,,1239,,0.10962840914726257,,,,
,,41,,,,,1243,,0.12081114202737808,,,,
,,41,,,,,1247,,0.11249972879886627,,,,
,,41,,,,,1251,,0.11919858306646347,,,,
,,41,,,,,1255,,0.11621874570846558,,,,
,,41,,,,,1259,,0.1253766417503357,,,,
,,41,,,,,1259,0.12238138914108276,,,,,
,,42,,,,,1263,,0.11652018129825592,,,,
,,42,,,,,1267,,0.13063107430934906,,,,
,,42,,,,,1271,,0.1303481012582779,,,,
,,42,,,,,1275,,0.12220755219459534,,,,
,,42,,,,,1279,,0.11435766518115997,,,,
,,42,,,,,1283,,0.1317359209060669,,,,
,,42,,,,,1287,,0.13539338111877441,,,,
,,42,,,,,1289,0.12165575474500656,,,,,
,,43,,,,,1291,,0.1148388460278511,,,,
,,43,,,,,1295,,0.11905346065759659,,,,
,,43,,,,,1299,,0.1353938728570938,,,,
,,43,,,,,1303,,0.12826135754585266,,,,
,,43,,,,,1307,,0.11889764666557312,,,,
,,43,,,,,1311,,0.11710911244153976,,,,
,,43,,,,,1315,,0.12505823373794556,,,,
,,43,,,,,1319,,0.13671091198921204,,,,
,,43,,,,,1319,0.11859824508428574,,,,,
,,44,,,,,1323,,0.10920964181423187,,,,
,,44,,,,,1327,,0.11297391355037689,,,,
,,44,,,,,1331,,0.11568031460046768,,,,
,,44,,,,,1335,,0.11581659317016602,,,,
,,44,,,,,1339,,0.12014521658420563,,,,
,,44,,,,,1343,,0.11773278564214706,,,,
,,44,,,,,1347,,0.11267098039388657,,,,
,,44,,,,,1349,0.11784116923809052,,,,,
,,45,,,,,1351,,0.10626336187124252,,,,
,,45,,,,,1355,,0.10824842751026154,,,,
,,45,,,,,1359,,0.11386768519878387,,,,
,,45,,,,,1363,,0.11302193254232407,,,,
,,45,,,,,1367,,0.11422454565763474,,,,
,,45,,,,,1371,,0.11744407564401627,,,,
,,45,,,,,1375,,0.11810780316591263,,,,
,,45,,,,,1379,,0.11657553166151047,,,,
,,45,,,,,1379,0.11442617326974869,,,,,
,,46,,,,,1383,,0.11865761131048203,,,,
,,46,,,,,1387,,0.11887567490339279,,,,
,,46,,,,,1391,,0.10662507265806198,,,,
,,46,,,,,1395,,0.11089885979890823,,,,
,,46,,,,,1399,,0.10897260904312134,,,,
,,46,,,,,1403,,0.12263934314250946,,,,
,,46,,,,,1407,,0.11185884475708008,,,,
,,46,,,,,1409,0.11557736992835999,,,,,
,,47,,,,,1411,,0.13165180385112762,,,,
,,47,,,,,1415,,0.11183847486972809,,,,
,,47,,,,,1419,,0.11023858934640884,,,,
,,47,,,,,1423,,0.11163580417633057,,,,
,,47,,,,,1427,,0.10781872272491455,,,,
,,47,,,,,1431,,0.11671917885541916,,,,
,,47,,,,,1435,,0.10934852063655853,,,,
,,47,,,,,1439,,0.11178016662597656,,,,
,,47,,,,,1439,0.11526032537221909,,,,,
,,48,,,,,1443,,0.11377620697021484,,,,
,,48,,,,,1447,,0.10167905688285828,,,,
,,48,,,,,1451,,0.11446934193372726,,,,
,,48,,,,,1455,,0.11390645802021027,,,,
,,48,,,,,1459,,0.11874407529830933,,,,
,,48,,,,,1463,,0.12240748852491379,,,,
,,48,,,,,1467,,0.11007707566022873,,,,
,,48,,,,,1469,0.11090651154518127,,,,,
,,49,,,,,1471,,0.12294241786003113,,,,
,,49,,,,,1475,,0.10808291286230087,,,,
,,49,,,,,1479,,0.12088997662067413,,,,
,,49,,,,,1483,,0.11576098948717117,,,,
,,49,,,,,1487,,0.10727312415838242,,,,
,,49,,,,,1491,,0.11259251832962036,,,,
,,49,,,,,1495,,0.11944468319416046,,,,
,,49,,,,,1499,,0.1275579333305359,,,,
0.6981316804885864,0.7500324249267578,49,0.7117624282836914,0.6971145868301392,0.7146618962287903,0.6582118272781372,1499,,,0.972459077835083,0.9936630725860596,0.7405006885528564,0.9945600032806396
,,49,,,,,1499,0.11329319328069687,,,,,
,,50,,,,,1503,,0.12685775756835938,,,,
,,50,,,,,1507,,0.12031947076320648,,,,
,,50,,,,,1511,,0.11621277034282684,,,,
,,50,,,,,1515,,0.10925842076539993,,,,
,,50,,,,,1519,,0.10372385382652283,,,,
,,50,,,,,1523,,0.11007840931415558,,,,
,,50,,,,,1527,,0.10724915564060211,,,,
,,50,,,,,1529,0.11095921695232391,,,,,
,,51,,,,,1531,,0.11023807525634766,,,,
,,51,,,,,1535,,0.11491678655147552,,,,
,,51,,,,,1539,,0.12106112390756607,,,,
,,51,,,,,1543,,0.11141359806060791,,,,
,,51,,,,,1547,,0.10398896783590317,,,,
,,51,,,,,1551,,0.11334018409252167,,,,
,,51,,,,,1555,,0.11131802946329117,,,,
,,51,,,,,1559,,0.11298764497041702,,,,
,,51,,,,,1559,0.11171026527881622,,,,,
,,52,,,,,1563,,0.10522294044494629,,,,
,,52,,,,,1567,,0.11453873664140701,,,,
,,52,,,,,1571,,0.10921677947044373,,,,
,,52,,,,,1575,,0.1042105033993721,,,,
,,52,,,,,1579,,0.1136908084154129,,,,
,,52,,,,,1583,,0.1002490296959877,,,,
,,52,,,,,1587,,0.10979104042053223,,,,
,,52,,,,,1589,0.1065838560461998,,,,,
,,53,,,,,1591,,0.1041770651936531,,,,
,,53,,,,,1595,,0.11354177445173264,,,,
,,53,,,,,1599,,0.10410702973604202,,,,
,,53,,,,,1603,,0.10995782911777496,,,,
,,53,,,,,1607,,0.10554225742816925,,,,
,,53,,,,,1611,,0.1170203685760498,,,,
,,53,,,,,1615,,0.10282901674509048,,,,
,,53,,,,,1619,,0.10777793824672699,,,,
,,53,,,,,1619,0.10579368472099304,,,,,
,,54,,,,,1623,,0.10689190775156021,,,,
,,54,,,,,1627,,0.09959423542022705,,,,
,,54,,,,,1631,,0.11477404832839966,,,,
,,54,,,,,1635,,0.10192086547613144,,,,
,,54,,,,,1639,,0.10708311200141907,,,,
,,54,,,,,1643,,0.10626651346683502,,,,
,,54,,,,,1647,,0.10032148659229279,,,,
,,54,,,,,1649,0.10686080902814865,,,,,
,,55,,,,,1651,,0.1110336109995842,,,,
,,55,,,,,1655,,0.10730160772800446,,,,
,,55,,,,,1659,,0.10399040579795837,,,,
,,55,,,,,1663,,0.11397502571344376,,,,
,,55,,,,,1667,,0.0979011058807373,,,,
,,55,,,,,1671,,0.10006742179393768,,,,
,,55,,,,,1675,,0.10918006300926208,,,,
,,55,,,,,1679,,0.10473354160785675,,,,
,,55,,,,,1679,0.10611788183450699,,,,,
,,56,,,,,1683,,0.10494491457939148,,,,
,,56,,,,,1687,,0.09791405498981476,,,,
,,56,,,,,1691,,0.1154932901263237,,,,
,,56,,,,,1695,,0.10760793089866638,,,,
,,56,,,,,1699,,0.09869460761547089,,,,
,,56,,,,,1703,,0.10801085829734802,,,,
,,56,,,,,1707,,0.11027571558952332,,,,
,,56,,,,,1709,0.10468550771474838,,,,,
,,57,,,,,1711,,0.11371445655822754,,,,
,,57,,,,,1715,,0.10707511752843857,,,,
,,57,,,,,1719,,0.09495402127504349,,,,
,,57,,,,,1723,,0.10655868053436279,,,,
,,57,,,,,1727,,0.09781113266944885,,,,
,,57,,,,,1731,,0.10359984636306763,,,,
,,57,,,,,1735,,0.10547752678394318,,,,
,,57,,,,,1739,,0.09599927812814713,,,,
,,57,,,,,1739,0.1030355840921402,,,,,
,,58,,,,,1743,,0.09460337460041046,,,,
,,58,,,,,1747,,0.09741842746734619,,,,
,,58,,,,,1751,,0.09335272014141083,,,,
,,58,,,,,1755,,0.10479117929935455,,,,
,,58,,,,,1759,,0.1041465476155281,,,,
,,58,,,,,1763,,0.09248419106006622,,,,
,,58,,,,,1767,,0.09572669863700867,,,,
,,58,,,,,1769,0.10062138736248016,,,,,
,,59,,,,,1771,,0.10445699095726013,,,,
,,59,,,,,1775,,0.09265689551830292,,,,
,,59,,,,,1779,,0.11623729765415192,,,,
,,59,,,,,1783,,0.0947299525141716,,,,
,,59,,,,,1787,,0.10200345516204834,,,,
,,59,,,,,1791,,0.09997214376926422,,,,
,,59,,,,,1795,,0.09734761714935303,,,,
,,59,,,,,1799,,0.09480058401823044,,,,
0.6981316804885864,0.7507155537605286,59,0.7106956839561462,0.6995850205421448,0.7141575217247009,0.657753586769104,1799,,,0.9724431037902832,0.9935262203216553,0.7446349859237671,0.994458794593811
,,59,,,,,1799,0.10086414217948914,,,,,
,,60,,,,,1803,,0.09735111892223358,,,,
,,60,,,,,1807,,0.09692009538412094,,,,
,,60,,,,,1811,,0.09365099668502808,,,,
,,60,,,,,1815,,0.10200466215610504,,,,
,,60,,,,,1819,,0.0927792340517044,,,,
,,60,,,,,1823,,0.09312976896762848,,,,
,,60,,,,,1827,,0.09067985415458679,,,,
,,60,,,,,1829,0.09831029921770096,,,,,
,,61,,,,,1831,,0.10902096331119537,,,,
,,61,,,,,1835,,0.11261164397001266,,,,
,,61,,,,,1839,,0.09191185981035233,,,,
,,61,,,,,1843,,0.09622180461883545,,,,
,,61,,,,,1847,,0.10451381653547287,,,,
,,61,,,,,1851,,0.09418197721242905,,,,
,,61,,,,,1855,,0.08920168876647949,,,,
,,61,,,,,1859,,0.08691960573196411,,,,
,,61,,,,,1859,0.09738117456436157,,,,,
,,62,,,,,1863,,0.08938219398260117,,,,
,,62,,,,,1867,,0.09587586671113968,,,,
,,62,,,,,1871,,0.09632475674152374,,,,
,,62,,,,,1875,,0.09401307255029678,,,,
,,62,,,,,1879,,0.09871216118335724,,,,
,,62,,,,,1883,,0.10008366405963898,,,,
,,62,,,,,1887,,0.08497685939073563,,,,
,,62,,,,,1889,0.09693286567926407,,,,,
,,63,,,,,1891,,0.10366055369377136,,,,
,,63,,,,,1895,,0.09890160709619522,,,,
,,63,,,,,1899,,0.09799741208553314,,,,
,,63,,,,,1903,,0.09956763684749603,,,,
,,63,,,,,1907,,0.10244215279817581,,,,
,,63,,,,,1911,,0.09948191791772842,,,,
